source,WASHng
demandMatrix-abilene-zhang-5min-20040902-1605.txt,788.255827
demandMatrix-abilene-zhang-5min-20040902-1610.txt,825.5704150000001
demandMatrix-abilene-zhang-5min-20040902-1615.txt,866.650877
demandMatrix-abilene-zhang-5min-20040902-1620.txt,836.5845009999999
demandMatrix-abilene-zhang-5min-20040902-1625.txt,822.6853070000001
demandMatrix-abilene-zhang-5min-20040902-1630.txt,798.7678349999999
demandMatrix-abilene-zhang-5min-20040902-1635.txt,783.2448179999999
demandMatrix-abilene-zhang-5min-20040902-1640.txt,749.327315
demandMatrix-abilene-zhang-5min-20040902-1645.txt,782.0738609999999
demandMatrix-abilene-zhang-5min-20040902-1650.txt,867.97023
demandMatrix-abilene-zhang-5min-20040902-1655.txt,934.061036
demandMatrix-abilene-zhang-5min-20040902-1700.txt,874.584308
demandMatrix-abilene-zhang-5min-20040902-1705.txt,886.839042
demandMatrix-abilene-zhang-5min-20040902-1710.txt,898.39721
demandMatrix-abilene-zhang-5min-20040902-1715.txt,984.291514
demandMatrix-abilene-zhang-5min-20040902-1720.txt,923.860512
demandMatrix-abilene-zhang-5min-20040902-1725.txt,883.449738
demandMatrix-abilene-zhang-5min-20040902-1730.txt,917.708082
demandMatrix-abilene-zhang-5min-20040902-1735.txt,905.0466349999999
demandMatrix-abilene-zhang-5min-20040902-1740.txt,938.6610710000001
demandMatrix-abilene-zhang-5min-20040902-1745.txt,886.9442110000001
demandMatrix-abilene-zhang-5min-20040902-1750.txt,827.140088
demandMatrix-abilene-zhang-5min-20040902-1755.txt,793.4192320000001
demandMatrix-abilene-zhang-5min-20040902-1800.txt,811.606601
demandMatrix-abilene-zhang-5min-20040902-1805.txt,859.1326200000001
demandMatrix-abilene-zhang-5min-20040902-1810.txt,877.2518030000001
demandMatrix-abilene-zhang-5min-20040902-1815.txt,871.8674450000001
demandMatrix-abilene-zhang-5min-20040902-1820.txt,911.5840479999999
demandMatrix-abilene-zhang-5min-20040902-1825.txt,961.263588
demandMatrix-abilene-zhang-5min-20040902-1830.txt,914.8047069999999
demandMatrix-abilene-zhang-5min-20040902-1835.txt,897.968442
demandMatrix-abilene-zhang-5min-20040902-1840.txt,878.3325699999999
demandMatrix-abilene-zhang-5min-20040902-1845.txt,884.727051
demandMatrix-abilene-zhang-5min-20040902-1850.txt,831.0305920000001
demandMatrix-abilene-zhang-5min-20040902-1855.txt,850.1751860000002
demandMatrix-abilene-zhang-5min-20040902-1900.txt,824.3106910000001
demandMatrix-abilene-zhang-5min-20040902-1905.txt,883.7249060000001
demandMatrix-abilene-zhang-5min-20040902-1910.txt,837.058108
demandMatrix-abilene-zhang-5min-20040902-1915.txt,894.955015
demandMatrix-abilene-zhang-5min-20040902-1920.txt,816.5033770000001
demandMatrix-abilene-zhang-5min-20040902-1925.txt,822.472416
demandMatrix-abilene-zhang-5min-20040902-1930.txt,845.6931789999999
demandMatrix-abilene-zhang-5min-20040902-1935.txt,852.096044
demandMatrix-abilene-zhang-5min-20040902-1940.txt,860.710696
demandMatrix-abilene-zhang-5min-20040902-1945.txt,919.003702
demandMatrix-abilene-zhang-5min-20040902-1950.txt,877.5739349999999
demandMatrix-abilene-zhang-5min-20040902-1955.txt,839.5277920000001
demandMatrix-abilene-zhang-5min-20040902-2000.txt,845.331343
demandMatrix-abilene-zhang-5min-20040902-2005.txt,830.175537
demandMatrix-abilene-zhang-5min-20040902-2010.txt,880.553402
demandMatrix-abilene-zhang-5min-20040902-2015.txt,830.944577
demandMatrix-abilene-zhang-5min-20040902-2020.txt,851.310469
demandMatrix-abilene-zhang-5min-20040902-2025.txt,876.280068
demandMatrix-abilene-zhang-5min-20040902-2030.txt,828.2888019999999
demandMatrix-abilene-zhang-5min-20040902-2035.txt,831.4053090000001
demandMatrix-abilene-zhang-5min-20040902-2040.txt,845.0804890000001
demandMatrix-abilene-zhang-5min-20040902-2045.txt,849.5503540000001
demandMatrix-abilene-zhang-5min-20040902-2050.txt,814.4364310000001
demandMatrix-abilene-zhang-5min-20040902-2055.txt,810.128381
demandMatrix-abilene-zhang-5min-20040902-2100.txt,789.6339810000001
demandMatrix-abilene-zhang-5min-20040902-2105.txt,797.7110340000002
demandMatrix-abilene-zhang-5min-20040902-2110.txt,772.306669
demandMatrix-abilene-zhang-5min-20040902-2115.txt,772.779932
demandMatrix-abilene-zhang-5min-20040902-2120.txt,775.8670700000001
demandMatrix-abilene-zhang-5min-20040902-2125.txt,782.3537829999999
demandMatrix-abilene-zhang-5min-20040902-2130.txt,756.9530269999999
demandMatrix-abilene-zhang-5min-20040902-2135.txt,735.100181
demandMatrix-abilene-zhang-5min-20040902-2140.txt,730.263936
demandMatrix-abilene-zhang-5min-20040902-2145.txt,758.326129
demandMatrix-abilene-zhang-5min-20040902-2150.txt,756.323928
demandMatrix-abilene-zhang-5min-20040902-2155.txt,800.9371109999998
demandMatrix-abilene-zhang-5min-20040902-2200.txt,805.419893
demandMatrix-abilene-zhang-5min-20040902-2205.txt,818.096542
demandMatrix-abilene-zhang-5min-20040902-2210.txt,722.6857259999999
demandMatrix-abilene-zhang-5min-20040902-2215.txt,729.45746
demandMatrix-abilene-zhang-5min-20040902-2220.txt,731.439888
demandMatrix-abilene-zhang-5min-20040902-2225.txt,759.56521
demandMatrix-abilene-zhang-5min-20040902-2230.txt,734.696655
demandMatrix-abilene-zhang-5min-20040902-2235.txt,722.3723010000001
demandMatrix-abilene-zhang-5min-20040902-2240.txt,716.6542109999999
demandMatrix-abilene-zhang-5min-20040902-2245.txt,680.021365
demandMatrix-abilene-zhang-5min-20040902-2250.txt,664.545744
demandMatrix-abilene-zhang-5min-20040902-2255.txt,718.259151
demandMatrix-abilene-zhang-5min-20040902-2300.txt,678.5854790000001
demandMatrix-abilene-zhang-5min-20040902-2305.txt,700.7391989999999
demandMatrix-abilene-zhang-5min-20040902-2310.txt,703.7265420000001
demandMatrix-abilene-zhang-5min-20040902-2315.txt,679.111869
demandMatrix-abilene-zhang-5min-20040902-2320.txt,685.5679490000001
demandMatrix-abilene-zhang-5min-20040902-2325.txt,706.672169
demandMatrix-abilene-zhang-5min-20040902-2330.txt,720.004907
demandMatrix-abilene-zhang-5min-20040902-2335.txt,705.048119
demandMatrix-abilene-zhang-5min-20040902-2340.txt,722.699211
demandMatrix-abilene-zhang-5min-20040902-2345.txt,729.3683910000001
demandMatrix-abilene-zhang-5min-20040902-2350.txt,755.166847
demandMatrix-abilene-zhang-5min-20040902-2355.txt,774.821797
demandMatrix-abilene-zhang-5min-20040903-0000.txt,708.624118
demandMatrix-abilene-zhang-5min-20040903-0005.txt,716.4723160000001
demandMatrix-abilene-zhang-5min-20040903-0010.txt,692.465501
demandMatrix-abilene-zhang-5min-20040903-0015.txt,699.792528
demandMatrix-abilene-zhang-5min-20040903-0020.txt,664.605685
demandMatrix-abilene-zhang-5min-20040903-0025.txt,718.5033680000001
demandMatrix-abilene-zhang-5min-20040903-0030.txt,691.183145
demandMatrix-abilene-zhang-5min-20040903-0035.txt,715.051241
demandMatrix-abilene-zhang-5min-20040903-0040.txt,704.375197
demandMatrix-abilene-zhang-5min-20040903-0045.txt,723.426869
demandMatrix-abilene-zhang-5min-20040903-0050.txt,701.458111
demandMatrix-abilene-zhang-5min-20040903-0055.txt,794.0735060000001
demandMatrix-abilene-zhang-5min-20040903-0100.txt,685.442306
demandMatrix-abilene-zhang-5min-20040903-0105.txt,707.1917189999999
demandMatrix-abilene-zhang-5min-20040903-0110.txt,691.1253869999999
demandMatrix-abilene-zhang-5min-20040903-0115.txt,671.0051470000001
demandMatrix-abilene-zhang-5min-20040903-0120.txt,636.574005
demandMatrix-abilene-zhang-5min-20040903-0125.txt,693.504774
demandMatrix-abilene-zhang-5min-20040903-0130.txt,667.5493690000001
demandMatrix-abilene-zhang-5min-20040903-0135.txt,668.2891629999999
demandMatrix-abilene-zhang-5min-20040903-0140.txt,672.358793
demandMatrix-abilene-zhang-5min-20040903-0145.txt,708.0766709999999
demandMatrix-abilene-zhang-5min-20040903-0150.txt,654.551643
demandMatrix-abilene-zhang-5min-20040903-0155.txt,670.409784
demandMatrix-abilene-zhang-5min-20040903-0200.txt,670.551397
demandMatrix-abilene-zhang-5min-20040903-0205.txt,693.224015
demandMatrix-abilene-zhang-5min-20040903-0210.txt,642.4309469999998
demandMatrix-abilene-zhang-5min-20040903-0215.txt,667.5307710000001
demandMatrix-abilene-zhang-5min-20040903-0220.txt,672.178542
demandMatrix-abilene-zhang-5min-20040903-0225.txt,711.8519620000001
demandMatrix-abilene-zhang-5min-20040903-0230.txt,643.6456329999999
demandMatrix-abilene-zhang-5min-20040903-0235.txt,663.972816
demandMatrix-abilene-zhang-5min-20040903-0240.txt,677.200653
demandMatrix-abilene-zhang-5min-20040903-0245.txt,672.9150430000001
demandMatrix-abilene-zhang-5min-20040903-0250.txt,677.7283370000001
demandMatrix-abilene-zhang-5min-20040903-0255.txt,664.4694330000001
demandMatrix-abilene-zhang-5min-20040903-0300.txt,655.330838
demandMatrix-abilene-zhang-5min-20040903-0305.txt,706.563299
demandMatrix-abilene-zhang-5min-20040903-0310.txt,749.748015
demandMatrix-abilene-zhang-5min-20040903-0315.txt,758.111393
demandMatrix-abilene-zhang-5min-20040903-0320.txt,702.068424
demandMatrix-abilene-zhang-5min-20040903-0325.txt,701.0286499999999
demandMatrix-abilene-zhang-5min-20040903-0330.txt,703.103328
demandMatrix-abilene-zhang-5min-20040903-0335.txt,751.965247
demandMatrix-abilene-zhang-5min-20040903-0340.txt,756.8225509999999
demandMatrix-abilene-zhang-5min-20040903-0345.txt,747.765339
demandMatrix-abilene-zhang-5min-20040903-0350.txt,698.919158
demandMatrix-abilene-zhang-5min-20040903-0355.txt,700.871452
demandMatrix-abilene-zhang-5min-20040903-0400.txt,663.2393149999998
demandMatrix-abilene-zhang-5min-20040903-0405.txt,668.173376
demandMatrix-abilene-zhang-5min-20040903-0410.txt,666.7348060000002
demandMatrix-abilene-zhang-5min-20040903-0415.txt,651.06248
demandMatrix-abilene-zhang-5min-20040903-0420.txt,641.9711469999999
demandMatrix-abilene-zhang-5min-20040903-0425.txt,626.384777
demandMatrix-abilene-zhang-5min-20040903-0430.txt,619.61279
demandMatrix-abilene-zhang-5min-20040903-0435.txt,592.104513
demandMatrix-abilene-zhang-5min-20040903-0440.txt,574.0972049999999
demandMatrix-abilene-zhang-5min-20040903-0445.txt,639.7452840000001
demandMatrix-abilene-zhang-5min-20040903-0450.txt,640.8616039999999
demandMatrix-abilene-zhang-5min-20040903-0455.txt,622.673542
demandMatrix-abilene-zhang-5min-20040903-0500.txt,603.0371680000001
demandMatrix-abilene-zhang-5min-20040903-0505.txt,622.703187
demandMatrix-abilene-zhang-5min-20040903-0510.txt,601.541544
demandMatrix-abilene-zhang-5min-20040903-0515.txt,582.074474
demandMatrix-abilene-zhang-5min-20040903-0520.txt,573.3855550000001
demandMatrix-abilene-zhang-5min-20040903-0525.txt,588.349262
demandMatrix-abilene-zhang-5min-20040903-0530.txt,586.478795
demandMatrix-abilene-zhang-5min-20040903-0535.txt,556.514223
demandMatrix-abilene-zhang-5min-20040903-0540.txt,598.088445
demandMatrix-abilene-zhang-5min-20040903-0545.txt,652.183654
demandMatrix-abilene-zhang-5min-20040903-0550.txt,662.2028740000001
demandMatrix-abilene-zhang-5min-20040903-0555.txt,696.4914919999999
demandMatrix-abilene-zhang-5min-20040903-0600.txt,673.4557659999999
demandMatrix-abilene-zhang-5min-20040903-0605.txt,665.3195229999999
demandMatrix-abilene-zhang-5min-20040903-0610.txt,621.7384249999999
demandMatrix-abilene-zhang-5min-20040903-0615.txt,621.719472
demandMatrix-abilene-zhang-5min-20040903-0620.txt,632.0021759999998
demandMatrix-abilene-zhang-5min-20040903-0625.txt,657.870288
demandMatrix-abilene-zhang-5min-20040903-0630.txt,625.5712599999999
demandMatrix-abilene-zhang-5min-20040903-0635.txt,590.5300020000001
demandMatrix-abilene-zhang-5min-20040903-0640.txt,592.02966
demandMatrix-abilene-zhang-5min-20040903-0645.txt,596.333638
demandMatrix-abilene-zhang-5min-20040903-0650.txt,603.1844570000001
demandMatrix-abilene-zhang-5min-20040903-0655.txt,603.1127200000001
demandMatrix-abilene-zhang-5min-20040903-0700.txt,576.322764
demandMatrix-abilene-zhang-5min-20040903-0705.txt,620.875282
demandMatrix-abilene-zhang-5min-20040903-0710.txt,577.125958
demandMatrix-abilene-zhang-5min-20040903-0715.txt,579.1278580000001
demandMatrix-abilene-zhang-5min-20040903-0720.txt,587.0996630000001
demandMatrix-abilene-zhang-5min-20040903-0725.txt,614.859756
demandMatrix-abilene-zhang-5min-20040903-0730.txt,578.4080409999999
demandMatrix-abilene-zhang-5min-20040903-0735.txt,593.1470820000001
demandMatrix-abilene-zhang-5min-20040903-0740.txt,593.006296
demandMatrix-abilene-zhang-5min-20040903-0745.txt,591.392139
demandMatrix-abilene-zhang-5min-20040903-0750.txt,558.399316
demandMatrix-abilene-zhang-5min-20040903-0755.txt,610.352757
demandMatrix-abilene-zhang-5min-20040903-0800.txt,571.336814
demandMatrix-abilene-zhang-5min-20040903-0805.txt,604.788466
demandMatrix-abilene-zhang-5min-20040903-0810.txt,625.9948370000001
demandMatrix-abilene-zhang-5min-20040903-0815.txt,599.5161690000001
demandMatrix-abilene-zhang-5min-20040903-0820.txt,625.8183250000001
demandMatrix-abilene-zhang-5min-20040903-0825.txt,634.7215789999999
demandMatrix-abilene-zhang-5min-20040903-0830.txt,624.967432
demandMatrix-abilene-zhang-5min-20040903-0835.txt,627.5295409999999
demandMatrix-abilene-zhang-5min-20040903-0840.txt,633.1783109999999
demandMatrix-abilene-zhang-5min-20040903-0845.txt,591.714381
demandMatrix-abilene-zhang-5min-20040903-0850.txt,553.78009
demandMatrix-abilene-zhang-5min-20040903-0855.txt,617.201238
demandMatrix-abilene-zhang-5min-20040903-0900.txt,562.826381
demandMatrix-abilene-zhang-5min-20040903-0905.txt,621.4584849999999
demandMatrix-abilene-zhang-5min-20040903-0910.txt,669.4434239999998
demandMatrix-abilene-zhang-5min-20040903-0915.txt,613.855457
demandMatrix-abilene-zhang-5min-20040903-0920.txt,580.373508
demandMatrix-abilene-zhang-5min-20040903-0925.txt,612.4178499999999
demandMatrix-abilene-zhang-5min-20040903-0930.txt,632.55695
demandMatrix-abilene-zhang-5min-20040903-0935.txt,640.0105789999999
demandMatrix-abilene-zhang-5min-20040903-0940.txt,665.038419
demandMatrix-abilene-zhang-5min-20040903-0945.txt,699.345871
demandMatrix-abilene-zhang-5min-20040903-0950.txt,657.295286
demandMatrix-abilene-zhang-5min-20040903-0955.txt,664.260865
demandMatrix-abilene-zhang-5min-20040903-1000.txt,607.618941
demandMatrix-abilene-zhang-5min-20040903-1005.txt,667.131213
demandMatrix-abilene-zhang-5min-20040903-1010.txt,575.919734
demandMatrix-abilene-zhang-5min-20040903-1015.txt,570.7585160000001
demandMatrix-abilene-zhang-5min-20040903-1020.txt,581.16424
demandMatrix-abilene-zhang-5min-20040903-1025.txt,581.3643379999999
demandMatrix-abilene-zhang-5min-20040903-1030.txt,580.676407
demandMatrix-abilene-zhang-5min-20040903-1035.txt,639.0336819999999
demandMatrix-abilene-zhang-5min-20040903-1040.txt,604.696035
demandMatrix-abilene-zhang-5min-20040903-1045.txt,621.6542999999999
demandMatrix-abilene-zhang-5min-20040903-1050.txt,577.8146389999999
demandMatrix-abilene-zhang-5min-20040903-1055.txt,588.4457550000001
demandMatrix-abilene-zhang-5min-20040903-1100.txt,538.295293
demandMatrix-abilene-zhang-5min-20040903-1105.txt,577.514273
demandMatrix-abilene-zhang-5min-20040903-1110.txt,526.453715
demandMatrix-abilene-zhang-5min-20040903-1115.txt,513.141987
demandMatrix-abilene-zhang-5min-20040903-1120.txt,525.342968
demandMatrix-abilene-zhang-5min-20040903-1125.txt,553.272461
demandMatrix-abilene-zhang-5min-20040903-1130.txt,534.044256
demandMatrix-abilene-zhang-5min-20040903-1135.txt,546.787894
demandMatrix-abilene-zhang-5min-20040903-1140.txt,571.079365
demandMatrix-abilene-zhang-5min-20040903-1145.txt,666.817295
demandMatrix-abilene-zhang-5min-20040903-1150.txt,594.246677
demandMatrix-abilene-zhang-5min-20040903-1155.txt,600.3821150000001
demandMatrix-abilene-zhang-5min-20040903-1200.txt,604.07214
demandMatrix-abilene-zhang-5min-20040903-1205.txt,599.182184
demandMatrix-abilene-zhang-5min-20040903-1210.txt,599.987464
demandMatrix-abilene-zhang-5min-20040903-1215.txt,554.6929570000001
demandMatrix-abilene-zhang-5min-20040903-1220.txt,551.6428770000001
demandMatrix-abilene-zhang-5min-20040903-1225.txt,629.1295350000001
demandMatrix-abilene-zhang-5min-20040903-1230.txt,612.3455119999999
demandMatrix-abilene-zhang-5min-20040903-1235.txt,601.962432
demandMatrix-abilene-zhang-5min-20040903-1240.txt,628.2760040000002
demandMatrix-abilene-zhang-5min-20040903-1245.txt,660.787101
demandMatrix-abilene-zhang-5min-20040903-1250.txt,664.9272060000001
demandMatrix-abilene-zhang-5min-20040903-1255.txt,682.9210620000001
demandMatrix-abilene-zhang-5min-20040903-1300.txt,679.901383
demandMatrix-abilene-zhang-5min-20040903-1305.txt,758.397154
demandMatrix-abilene-zhang-5min-20040903-1310.txt,671.920294
demandMatrix-abilene-zhang-5min-20040903-1315.txt,728.098551
demandMatrix-abilene-zhang-5min-20040903-1320.txt,692.0452690000001
demandMatrix-abilene-zhang-5min-20040903-1325.txt,779.4298960000001
demandMatrix-abilene-zhang-5min-20040903-1330.txt,721.39769
demandMatrix-abilene-zhang-5min-20040903-1335.txt,857.8243149999998
demandMatrix-abilene-zhang-5min-20040903-1340.txt,801.3265829999999
demandMatrix-abilene-zhang-5min-20040903-1345.txt,828.1660569999999
demandMatrix-abilene-zhang-5min-20040903-1350.txt,816.3963980000001
demandMatrix-abilene-zhang-5min-20040903-1355.txt,844.41716
demandMatrix-abilene-zhang-5min-20040903-1400.txt,823.752056
demandMatrix-abilene-zhang-5min-20040903-1405.txt,827.944539
demandMatrix-abilene-zhang-5min-20040903-1410.txt,806.582215
demandMatrix-abilene-zhang-5min-20040903-1415.txt,839.135698
demandMatrix-abilene-zhang-5min-20040903-1420.txt,828.598797
demandMatrix-abilene-zhang-5min-20040903-1425.txt,850.9383659999999
demandMatrix-abilene-zhang-5min-20040903-1430.txt,885.486011
demandMatrix-abilene-zhang-5min-20040903-1435.txt,891.3803549999999
demandMatrix-abilene-zhang-5min-20040903-1440.txt,882.324077
demandMatrix-abilene-zhang-5min-20040903-1445.txt,896.6659940000001
demandMatrix-abilene-zhang-5min-20040903-1450.txt,849.821924
demandMatrix-abilene-zhang-5min-20040903-1455.txt,866.23073
demandMatrix-abilene-zhang-5min-20040903-1500.txt,857.6466249999999
demandMatrix-abilene-zhang-5min-20040903-1505.txt,880.2402019999998
demandMatrix-abilene-zhang-5min-20040903-1510.txt,879.509325
demandMatrix-abilene-zhang-5min-20040903-1515.txt,861.932973
demandMatrix-abilene-zhang-5min-20040903-1520.txt,849.958681
demandMatrix-abilene-zhang-5min-20040903-1525.txt,862.077865
demandMatrix-abilene-zhang-5min-20040903-1530.txt,845.1720300000001
demandMatrix-abilene-zhang-5min-20040903-1535.txt,862.1392109999999
demandMatrix-abilene-zhang-5min-20040903-1540.txt,851.6106800000001
demandMatrix-abilene-zhang-5min-20040903-1545.txt,878.954372
demandMatrix-abilene-zhang-5min-20040903-1550.txt,843.604229
demandMatrix-abilene-zhang-5min-20040903-1555.txt,851.9752459999999
demandMatrix-abilene-zhang-5min-20040903-1600.txt,830.0844660000001
demandMatrix-abilene-zhang-5min-20040903-1605.txt,826.7306720000001
demandMatrix-abilene-zhang-5min-20040903-1610.txt,853.7379769999999
demandMatrix-abilene-zhang-5min-20040903-1615.txt,824.117271
demandMatrix-abilene-zhang-5min-20040903-1620.txt,800.9329589999999
demandMatrix-abilene-zhang-5min-20040903-1625.txt,845.58688
demandMatrix-abilene-zhang-5min-20040903-1630.txt,803.647803
demandMatrix-abilene-zhang-5min-20040903-1635.txt,816.555923
demandMatrix-abilene-zhang-5min-20040903-1640.txt,764.384462
demandMatrix-abilene-zhang-5min-20040903-1645.txt,842.464786
demandMatrix-abilene-zhang-5min-20040903-1650.txt,822.6049789999998
demandMatrix-abilene-zhang-5min-20040903-1655.txt,832.369465
demandMatrix-abilene-zhang-5min-20040903-1700.txt,792.4989720000001
demandMatrix-abilene-zhang-5min-20040903-1705.txt,829.276845
demandMatrix-abilene-zhang-5min-20040903-1710.txt,799.732953
demandMatrix-abilene-zhang-5min-20040903-1715.txt,810.7937550000001
demandMatrix-abilene-zhang-5min-20040903-1720.txt,844.3887749999999
demandMatrix-abilene-zhang-5min-20040903-1725.txt,868.148162
demandMatrix-abilene-zhang-5min-20040903-1730.txt,881.3823060000001
demandMatrix-abilene-zhang-5min-20040903-1735.txt,932.7824290000001
demandMatrix-abilene-zhang-5min-20040903-1740.txt,897.80986
demandMatrix-abilene-zhang-5min-20040903-1745.txt,897.4499079999999
demandMatrix-abilene-zhang-5min-20040903-1750.txt,842.5492359999998
demandMatrix-abilene-zhang-5min-20040903-1755.txt,867.145517
demandMatrix-abilene-zhang-5min-20040903-1800.txt,870.8698219999999
demandMatrix-abilene-zhang-5min-20040903-1805.txt,910.8446410000001
demandMatrix-abilene-zhang-5min-20040903-1810.txt,871.7578140000002
demandMatrix-abilene-zhang-5min-20040903-1815.txt,831.2226900000001
demandMatrix-abilene-zhang-5min-20040903-1820.txt,847.590293
demandMatrix-abilene-zhang-5min-20040903-1825.txt,880.1196319999999
demandMatrix-abilene-zhang-5min-20040903-1830.txt,859.5111130000001
demandMatrix-abilene-zhang-5min-20040903-1835.txt,835.4919859999999
demandMatrix-abilene-zhang-5min-20040903-1840.txt,807.6391199999999
demandMatrix-abilene-zhang-5min-20040903-1845.txt,852.440854
demandMatrix-abilene-zhang-5min-20040903-1850.txt,862.163841
demandMatrix-abilene-zhang-5min-20040903-1855.txt,910.447909
demandMatrix-abilene-zhang-5min-20040903-1900.txt,909.269123
demandMatrix-abilene-zhang-5min-20040903-1905.txt,895.1571779999999
demandMatrix-abilene-zhang-5min-20040903-1910.txt,948.8303020000001
demandMatrix-abilene-zhang-5min-20040903-1915.txt,846.83634
demandMatrix-abilene-zhang-5min-20040903-1920.txt,868.2873870000001
demandMatrix-abilene-zhang-5min-20040903-1925.txt,877.8826909999999
demandMatrix-abilene-zhang-5min-20040903-1930.txt,880.051799
demandMatrix-abilene-zhang-5min-20040903-1935.txt,907.9810150000002
demandMatrix-abilene-zhang-5min-20040903-1940.txt,880.663609
demandMatrix-abilene-zhang-5min-20040903-1945.txt,860.110377
demandMatrix-abilene-zhang-5min-20040903-1950.txt,887.6766620000001
demandMatrix-abilene-zhang-5min-20040903-1955.txt,862.136884
demandMatrix-abilene-zhang-5min-20040903-2000.txt,858.2744920000001
demandMatrix-abilene-zhang-5min-20040903-2005.txt,829.7479960000001
demandMatrix-abilene-zhang-5min-20040903-2010.txt,806.5063729999999
demandMatrix-abilene-zhang-5min-20040903-2015.txt,822.6322160000001
demandMatrix-abilene-zhang-5min-20040903-2020.txt,804.3245670000001
demandMatrix-abilene-zhang-5min-20040903-2025.txt,852.3414520000001
demandMatrix-abilene-zhang-5min-20040903-2030.txt,817.5310870000001
demandMatrix-abilene-zhang-5min-20040903-2035.txt,831.000624
demandMatrix-abilene-zhang-5min-20040903-2040.txt,789.862972
demandMatrix-abilene-zhang-5min-20040903-2045.txt,807.0175200000001
demandMatrix-abilene-zhang-5min-20040903-2050.txt,808.4400370000001
demandMatrix-abilene-zhang-5min-20040903-2055.txt,845.3311219999999
demandMatrix-abilene-zhang-5min-20040903-2100.txt,768.719992
demandMatrix-abilene-zhang-5min-20040903-2105.txt,793.372939
demandMatrix-abilene-zhang-5min-20040903-2110.txt,752.439227
demandMatrix-abilene-zhang-5min-20040903-2115.txt,710.358538
demandMatrix-abilene-zhang-5min-20040903-2120.txt,726.149201
demandMatrix-abilene-zhang-5min-20040903-2125.txt,750.657999
demandMatrix-abilene-zhang-5min-20040903-2130.txt,748.1438749999999
demandMatrix-abilene-zhang-5min-20040903-2135.txt,758.758172
demandMatrix-abilene-zhang-5min-20040903-2140.txt,667.936039
demandMatrix-abilene-zhang-5min-20040903-2145.txt,707.4234220000001
demandMatrix-abilene-zhang-5min-20040903-2150.txt,678.8150310000001
demandMatrix-abilene-zhang-5min-20040903-2155.txt,742.514416
demandMatrix-abilene-zhang-5min-20040903-2200.txt,722.8489419999999
demandMatrix-abilene-zhang-5min-20040903-2205.txt,684.3854690000001
demandMatrix-abilene-zhang-5min-20040903-2210.txt,716.933554
demandMatrix-abilene-zhang-5min-20040903-2215.txt,698.069403
demandMatrix-abilene-zhang-5min-20040903-2220.txt,731.7266149999999
demandMatrix-abilene-zhang-5min-20040903-2225.txt,753.274344
demandMatrix-abilene-zhang-5min-20040903-2230.txt,669.590682
demandMatrix-abilene-zhang-5min-20040903-2235.txt,685.189464
demandMatrix-abilene-zhang-5min-20040903-2240.txt,665.9978150000001
demandMatrix-abilene-zhang-5min-20040903-2245.txt,684.214855
demandMatrix-abilene-zhang-5min-20040903-2250.txt,656.616554
demandMatrix-abilene-zhang-5min-20040903-2255.txt,719.5633519999999
demandMatrix-abilene-zhang-5min-20040903-2300.txt,675.818165
demandMatrix-abilene-zhang-5min-20040903-2305.txt,653.4669829999999
demandMatrix-abilene-zhang-5min-20040903-2310.txt,632.5575459999999
demandMatrix-abilene-zhang-5min-20040903-2315.txt,600.8689010000002
demandMatrix-abilene-zhang-5min-20040903-2320.txt,583.50665
demandMatrix-abilene-zhang-5min-20040903-2325.txt,626.688235
demandMatrix-abilene-zhang-5min-20040903-2330.txt,600.192215
demandMatrix-abilene-zhang-5min-20040903-2335.txt,581.870276
demandMatrix-abilene-zhang-5min-20040903-2340.txt,662.930126
demandMatrix-abilene-zhang-5min-20040903-2345.txt,622.438387
demandMatrix-abilene-zhang-5min-20040903-2350.txt,583.86079
demandMatrix-abilene-zhang-5min-20040903-2355.txt,608.642553
demandMatrix-abilene-zhang-5min-20040904-0000.txt,566.8645429999999
demandMatrix-abilene-zhang-5min-20040904-0005.txt,615.476182
demandMatrix-abilene-zhang-5min-20040904-0010.txt,618.1298820000001
demandMatrix-abilene-zhang-5min-20040904-0015.txt,567.586468
demandMatrix-abilene-zhang-5min-20040904-0020.txt,558.5672529999999
demandMatrix-abilene-zhang-5min-20040904-0025.txt,636.348518
demandMatrix-abilene-zhang-5min-20040904-0030.txt,597.240352
demandMatrix-abilene-zhang-5min-20040904-0035.txt,602.829951
demandMatrix-abilene-zhang-5min-20040904-0040.txt,573.242684
demandMatrix-abilene-zhang-5min-20040904-0045.txt,564.8407430000001
demandMatrix-abilene-zhang-5min-20040904-0050.txt,582.774259
demandMatrix-abilene-zhang-5min-20040904-0055.txt,629.7348779999999
demandMatrix-abilene-zhang-5min-20040904-0100.txt,586.6697379999999
demandMatrix-abilene-zhang-5min-20040904-0105.txt,599.9908270000001
demandMatrix-abilene-zhang-5min-20040904-0110.txt,626.4311329999999
demandMatrix-abilene-zhang-5min-20040904-0115.txt,606.590471
demandMatrix-abilene-zhang-5min-20040904-0120.txt,616.8694640000001
demandMatrix-abilene-zhang-5min-20040904-0125.txt,652.8542009999999
demandMatrix-abilene-zhang-5min-20040904-0130.txt,631.394187
demandMatrix-abilene-zhang-5min-20040904-0135.txt,706.0464630000001
demandMatrix-abilene-zhang-5min-20040904-0140.txt,655.098394
demandMatrix-abilene-zhang-5min-20040904-0145.txt,707.9673479999999
demandMatrix-abilene-zhang-5min-20040904-0150.txt,669.922744
demandMatrix-abilene-zhang-5min-20040904-0155.txt,721.481222
